m_dot_hot,m_dot_cold,T_hot_in,T_cold_in,R_f_hot,R_f_cold,T_hot_out,T_cold_out,Q_actual,U_overall,NTU,epsilon,h_hot,h_cold,error,iteration,D_f_o,D_f_i,V_max_f,V_f,M_dot_flue_f,M_dot_water_f,run_id,noise_applied,noise_T_hot_out,delta_T_hot_out,noise_T_cold_out,delta_T_cold_out,noise_Q_actual,delta_Q_actual,noise_U_overall,delta_U_overall,noise_h_hot,delta_h_hot,noise_h_cold,delta_h_cold
4.133343713185918,1.9857448729907403,197.17461918067937,23.906010880230177,0.0012247734498684144,0.00053,209.22959459642846,17.743987733881685,-51122.86812532704,18.744461246692843,0.06942948720414496,-0.06957391494047016,24.20780882733481,125.04270584215921,6.572894903911219e-07,25,0.002816978934697353,0.0012189999999999998,45.17664366624734,0.08232981049927526,33.70177617502051,81.97579231412838,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.409128591829726,1.9052568115335455,201.78720632974012,22.678698167909893,0.0012260225961806793,0.00053,213.79556138172487,15.854341957518331,-54322.98752216311,19.34226308016138,0.06716252837417992,-0.067045140262878,25.215020366713762,125.04270584215921,6.559000951256166e-07,25,0.002819851971215562,0.0012189999999999998,48.20178679500969,0.07899274190735461,35.95853294907723,78.653073117153,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.204949544999411,1.9315529839457644,198.9865437958175,20.341872603412806,0.0012288665588725642,0.00053,211.77259572689402,13.25906046930967,-52811.025236227164,18.729946394982438,0.06882803353036338,-0.06886367882825128,24.46069182091707,119.67087940384847,6.64655232185396e-07,25,0.0028263930854068977,0.0012189999999999998,45.99326851702036,0.08008299218119447,34.31097831369719,79.73863531481534,0,1,1,0.48392266970420555,1,-0.5060312256865999,1,263.78325774770065,1,-0.17405037573784526,1,-0.016317010627511397,1,-5.37182643831073
4.248089283225236,1.9114997934051658,200.94247933336408,22.303893107106305,0.0012314346255671111,0.00053,213.17159632059654,15.62978241671743,-53301.09071800596,18.999314322011195,0.06847259829235955,-0.06845730950727225,24.638607632113565,125.04270584215921,6.624793229548231e-07,25,0.0028322996388043553,0.0012189999999999998,46.48670552392049,0.0792515785391052,34.679082320844685,78.91079675138705,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.18387776362359,1.9785682949947534,202.44416352689458,23.707611802895308,0.0012334273779273219,0.00053,214.79813839382564,17.292361871346223,-53031.39627730853,18.86009056298032,0.06901401634775263,-0.06911834623512125,24.406165847063566,125.04270584215921,6.662003784185799e-07,25,0.00283688296923284,0.0012189999999999998,45.80055208564505,0.0820322665828944,34.16721185589121,81.67952783658797,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.425262400187455,1.9340376852925387,197.0526935442689,23.350177937845807,0.0012355359742867425,0.00053,207.87311042097187,16.966942251099862,-54914.19931728245,19.592356958957872,0.06705205899500458,-0.06696089503628677,25.25409273890667,124.56717435034722,6.446622649036726e-07,25,0.0028417327408595074,0.0012189999999999998,48.46146745398988,0.08018600893516403,36.15225472067645,79.84120909674284,0,1,1,-0.8108590383576815,1,0.15228778551643493,1,-2104.4936968573516,1,0.2112476976064222,1,-0.03306616983511215,1,-0.47553149181199106
4.197827102615957,1.9887783854302392,202.44949674614534,21.75968868460635,0.0012376758569858622,0.00053,214.91914371188025,15.296136803162268,-53706.40296462806,18.892788670927022,0.06890393678799425,-0.0690113465696307,24.46349238072209,125.04270584215921,6.696476759771031e-07,25,0.002846654471067483,0.0012189999999999998,45.98862940349745,0.08245558119000604,34.3075175350091,82.10102219088903,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.004828785103627,1.9514820072034798,201.43074445213665,20.379338595140794,0.0012398508487662674,0.00053,214.24521629418814,13.92132375522165,-52654.079607120315,18.464742035618205,0.07058815117067348,-0.07077808527028528,23.75179373238862,125.04270584215921,6.799242555644014e-07,25,0.0028516569521624146,0.0012189999999999998,43.89157288962472,0.08090925779595706,32.743113375660045,80.56134798743444,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.206238232762247,1.912490823843756,200.51340993045977,24.788475689211875,0.0012409691938490342,0.00053,212.61222995725439,18.253914211759323,-52213.67287158143,18.912844740906486,0.06883915124225203,-0.06885090086409984,24.499106624569823,125.04270584215921,6.585961500604753e-07,25,0.0028542291458527784,0.0012189999999999998,46.10830636150622,0.07929266707435355,34.39679654568364,78.95170860593385,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.457207657402562,1.9863736481166958,202.52243977748944,22.976626123104406,0.0012428215406582934,0.00053,214.51037190924163,16.37083064211305,-54821.9531693139,19.452127285317523,0.06681542743076538,-0.06676809605167544,25.412894165647806,125.04270584215921,6.552914157964551e-07,25,0.0028584895435140745,0.0012189999999999998,48.875834688205614,0.08235587977819961,36.461372677401386,82.00174949515335,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.358318565789292,1.9940081565335483,201.481768819703,23.228098907576456,0.0012450929170288044,0.00053,213.53460359657228,16.758756035829204,-53895.87601145912,19.243597945708494,0.06759892967910341,-0.06761619428543009,25.059574964812313,125.04270584215921,6.572256836534507e-07,25,0.00286371370916625,0.0012189999999999998,47.8111797018726,0.08267240968078872,35.66714005759696,82.31691831916133,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.338592868408746,1.926234226664904,195.52012835489623,21.384112014257354,0.001247128453793431,0.00053,207.31087945249482,14.862421294706209,-52485.30560947969,19.202423977209232,0.06776097909826122,-0.06771000821871298,24.991068472580146,125.04270584215921,6.494149715763342e-07,25,0.0028683954437248907,0.0012189999999999998,47.612399272590665,0.07986247428638285,35.518849857352635,79.51906564695142,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.117485484214269,1.9381739805772544,204.5879122578579,23.117630784222477,0.0012484946827574582,0.00053,217.23816180031503,16.518035013832964,-53441.48655318702,18.721204987788617,0.06961041742894296,-0.06970975875350138,24.182898701117065,125.04270584215921,6.750300372004858e-07,25,0.0028715377703421537,0.0012189999999999998,45.19716071690478,0.08035750146252321,33.71708189481097,80.01196420623437,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.0056825329852765,1.8744706165219942,200.43473671176537,22.944987290591182,0.0012510616775835816,0.00053,212.98272778284857,16.36005951654835,-51570.11364258806,18.47235628749825,0.07060220844890532,-0.07069699017551412,23.770727110409187,125.04270584215921,6.719825194068108e-07,25,0.0028774418584422375,0.0012189999999999998,43.990457858119534,0.0777163334241856,32.81688156215717,77.38215319046161,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.078572148729,1.9254905136733695,196.15347108515923,24.618741047427594,0.00125251146435961,0.00053,208.17236867336777,18.366865478470324,-50294.45942669754,18.636693336096698,0.06995733003843099,-0.07006684643724803,24.044391050504107,125.04270584215921,6.562142971233698e-07,25,0.002880776368027103,0.0012189999999999998,44.80275940522583,0.07983163963562197,33.42285851629847,79.48836358518881,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.10940610610799,1.9579521007046383,204.03424161703927,23.937091509282762,0.0012548731765336994,0.00053,216.60877277020987,17.456006391654597,-53017.375334943754,18.70653160654892,0.0696926095487921,-0.06982082251521993,24.1621437198982,125.04270584215921,6.7277343873684e-07,25,0.0028862083060275084,0.0012189999999999998,45.160898401640374,0.08117751057057493,33.69003020762372,80.82844727512146,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.049894283232692,1.9717053160519822,204.6434299466195,21.59123075057466,0.0012575948495944056,0.00053,217.53098022595657,15.090667667843764,-53550.23982239129,18.575164882880816,0.07022011025171773,-0.07040368996351032,23.944987798254907,125.04270584215921,6.821021543146344e-07,25,0.002892468154067133,0.0012189999999999998,44.528981590100074,0.08174772461403218,33.21862026621466,81.39620939819184,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.237193916050888,1.8208817599648603,199.50760323712765,20.997818617060467,0.0012595090301947044,0.00053,211.73348713353158,14.011380979517146,-53150.33032665606,18.989789583524185,0.06861425129749266,-0.06848859250166583,24.639624469950505,125.04270584215921,6.623829449381446e-07,25,0.00289687076944782,0.0012189999999999998,46.60463828360283,0.07549451708451815,34.76706015956771,75.16989066105474,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.052702152900361,1.8404069050666134,196.1990828490477,24.657900477427738,0.001261089350652719,0.00053,208.2448319923409,18.143963194402367,-50087.097156966425,18.58325965032312,0.07020203865688739,-0.0702207421958756,23.9604469526842,125.04270584215921,6.570145387740922e-07,25,0.0029005055065012535,0.0012189999999999998,44.58829070040823,0.07630403774251543,33.26286486250454,75.97593038022262,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.228059154741009,1.918923089133263,202.20837709451578,21.596032570235224,0.0012637624789178456,0.00053,214.61732658161765,14.88178380073494,-53829.88256413098,18.972089723686253,0.06869840140270038,-0.06870488016633702,24.612410350613604,125.04270584215921,6.678387194369861e-07,25,0.0029066537015110445,0.0012189999999999998,46.54031809615515,0.0795593514755418,34.71907729973174,79.21724626419699,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.240858074014307,1.9495241828003054,203.55472272559112,24.263368166357758,0.0012654193564079555,0.00053,215.85955070568357,17.69012674130261,-53539.787845039304,19.000808788397812,0.06859474805872919,-0.06863034757220965,24.661773289045072,125.04270584215921,6.647356656230841e-07,25,0.0029104645197382973,0.0012189999999999998,46.69534895646111,0.08082808557977934,34.83473032151999,80.4805248117863,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.091323223083651,1.8555691244579013,195.54092430047794,23.170710757134508,0.0012682140742664774,0.00053,207.5877356173489,16.64785632129225,-50568.87127634645,18.673218497247245,0.06987597876764902,-0.06988917092593683,24.114350262510758,125.04270584215921,6.570461721366883e-07,25,0.002916892370812898,0.0012189999999999998,45.071893891690316,0.076932669681196,33.62363284320097,76.60185920156687,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.213465810952288,1.956385848430428,196.9803251882809,23.788393121471188,0.0012694445214074528,0.00053,208.91186411727037,17.47794284109067,-51580.23276442642,18.943200896461114,0.06883136893901987,-0.06889200199225698,24.567242058324887,125.04270584215921,6.536107832744165e-07,25,0.002919722399237141,0.0012189999999999998,46.42793354783866,0.0811125730981515,34.63523842668764,80.76378903382945,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.121247015315218,1.946338303819427,196.23959515022028,22.904041197084616,0.0012716282402666962,0.00053,208.32615542322122,16.619233939912725,-51106.80466224642,18.74146949090203,0.06962216287439306,-0.0697292621008887,24.23029676022656,125.04270584215921,6.582307889857475e-07,25,0.002924744952613401,0.0012189999999999998,45.429954956677314,0.0806959977087054,33.890746397681276,80.34900491855798,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.032126978542944,1.8505812244165354,201.43701350166464,20.116433964691144,0.0012733168985248598,0.00053,214.21201085431903,13.281004712125917,-52849.68217484024,18.543455022777003,0.07040912888374141,-0.07045530841163794,23.90129834200526,125.04270584215921,6.787478241676581e-07,25,0.0029286288666071775,0.0012189999999999998,44.46131784469368,0.07672586926550287,33.168143112141486,76.39594802766122,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.1562802288390746,1.9943236605362835,202.02422421198236,20.733687277162907,0.0012758982739099068,0.00053,214.61835377155205,14.28819249129059,-53705.69471176209,18.821123885235053,0.069328730583147,-0.06946931578727544,24.366141076634904,125.04270584215921,6.733575332873443e-07,25,0.0029345660299927856,0.0012189999999999998,45.85203937358695,0.08268549060830879,34.20562137269586,82.32994299869307,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.376322917240871,1.8368170433585336,197.78371433275382,22.292763577780338,0.0012788906967675967,0.00053,209.59939072477346,15.379534107385723,-53053.654976902006,19.299364364508158,0.06751591563273611,-0.0673292630827278,25.175629843482703,125.04270584215921,6.501578297957167e-07,25,0.002941448602565472,0.0012189999999999998,48.30608892583278,0.07615520057910899,36.036342338671254,75.82773321661884,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.2036592417783405,1.8209691003828186,199.09919993995194,20.222147757316407,0.0012817509674332506,0.00053,211.41179732961845,13.242178154942373,-53103.670866358996,18.928225116786038,0.06893740079847946,-0.06883273868520146,24.549474430434675,125.04270584215921,6.64967245711523e-07,25,0.002948027225096476,0.0012189999999999998,46.42462273440065,0.07549813825466807,34.63276855986289,75.17349626017301,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.484759897161071,1.9114727777113312,196.97101710812083,20.646438643513875,0.0012834741155493244,0.00053,208.7005254546966,13.888257731908428,-53971.73339093866,19.530840341049675,0.06667365279208094,-0.0665222537249972,25.573966043740825,125.04270584215921,6.47589814661842e-07,25,0.002951990465763446,0.0012189999999999998,49.544763148460156,0.07925045845717313,36.96039330875127,78.9096814858073,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.375335874257986,1.8964512627047938,203.62369773897305,20.610612482251017,0.001285085116101857,0.00053,215.96362114337194,13.61926157910351,-55395.083605340544,19.300525990137878,0.06753521140614797,-0.06742645416358628,25.18153390864263,125.04270584215921,6.657816129518324e-07,25,0.0029556957670342707,0.0012189999999999998,48.35025269242604,0.07862766018095872,36.069288508549825,78.28956124218061,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.454293096545724,1.967661197255539,197.93330533689118,23.84987428193561,0.0012873411763158842,0.00053,209.5707505380336,17.380458801625227,-53184.343208220685,19.46890045382574,0.06691679778249338,-0.06684981523295375,25.470378574066356,125.04270584215921,6.448460965202685e-07,25,0.0029608847055265335,0.0012189999999999998,49.243239758392164,0.08158005376231482,36.73545685976055,81.22925953113688,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.1142202195105,1.943021124488367,195.02135635836456,22.056296678645015,0.001289873997553254,0.00053,207.09899769488882,15.776131514777836,-50982.01817168274,18.735543018050492,0.06971901889087626,-0.06982705847578985,24.231099684075204,125.04270584215921,6.579649891591544e-07,25,0.002966710194372484,0.0012189999999999998,45.504897389187356,0.08055846607036006,33.94665345233377,80.21206466625752,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.454213918246178,1.9609117374195668,195.11202401959633,21.273636916248776,0.0012918645198203293,0.00053,212.6036699788357,14.881950005558169,-51148.02576882871,19.535770722549092,0.0669256693301779,-0.06685084683343745,25.389074656251697,121.95713717271558,6.443632685204648e-07,25,0.0029712883955867572,0.0012189999999999998,49.28345625771961,0.08130021834295849,36.76545836825883,80.95062740408378,0,1,1,5.870402569221692,1,0.09084325878708063,1,1961.3293917482317,1,0.06463528350915283,1,-0.08806502218986136,1,-3.0855686694436377
4.276854783123584,1.9270127677391116,196.58383539949074,20.406369244109353,0.0012945231209127767,0.00053,208.6235962500602,13.844362114992373,-52831.108809738995,19.094206648652598,0.06835174874963063,-0.06833882398984481,24.83728572394625,125.04270584215921,6.568360504388693e-07,25,0.002977403178099386,0.0012189999999999998,47.34430706190572,0.07989475292397484,35.31885306818167,79.55120548640176,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.054320326649114,1.9650880088229505,203.36654368840877,24.236975879669632,0.001297038729650838,0.00053,220.00705498982555,17.46246422507373,-52476.04767253934,18.59917157329609,0.07025945533787174,-0.07043326728226473,24.061523018928636,120.26910906152996,6.740295930285356e-07,25,0.002983189078196927,0.0012189999999999998,44.90174310106595,0.08147336829686785,33.4967003533952,81.12303281319133,0,1,1,4.023830573787319,1,-0.3821683426549903,1,5.971149681649487,1,-0.006712952661085944,1,0.042728914257013174,1,-4.773596780629253
4.151119492329307,1.825765923476592,200.28429460332006,20.050737545620674,0.0012984349677600416,0.00053,216.58262065521797,13.405626480366768,-51610.61147064598,18.312155818294144,0.06941725678399423,-0.06935241693406513,25.203096499811608,125.33229639361663,6.705413113650138e-07,25,0.0029864004258480952,0.0012189999999999998,45.985668110616515,0.07569701654043402,34.30530841051992,75.37151936931016,0,1,1,3.798693257322721,1,0.33393906498506415,1,1625.9320727272209,1,-0.5096013514953833,1,0.8225052548254346,1,0.2895905514574255
4.425918678283889,1.9195494682110639,197.00663612942049,20.31022893680863,0.0012997061180006382,0.00053,208.85464154757133,13.60168465970082,-53801.70450109819,19.415653347296495,0.06716160956214808,-0.06705289375372336,25.38728748424771,125.04270584215921,6.511213257454074e-07,25,0.0029893240714014674,0.0012189999999999998,49.04139546868746,0.0795853214133105,36.58488101964085,79.24310453123327,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.143747381227732,1.9144056860996945,198.58706131832332,20.51511208401739,0.001301186453697946,0.00053,205.47500693658264,14.184623521774729,-53767.78420820498,18.97033780579526,0.06948615916356687,-0.06954057186770735,24.053139811714193,127.58968943704237,6.670721006685199e-07,25,0.0029927288435052752,0.0012189999999999998,45.92737726653631,0.07937205806199146,34.26182344083608,79.0307582123249,0,1,1,-5.4952795650916535,1,0.25172533799373675,1,-1120.6904034997733,1,0.16335784486725935,1,-0.3042946897492975,1,2.5469835948831543
4.430114715481438,1.972625562559523,198.75778320280716,24.929950271959846,0.0013033701702843332,0.00053,205.53062592999567,18.594635119442394,-51103.92252570276,18.951169081255372,0.06713546502931257,-0.0670879137374143,26.315278850395174,122.42776789399922,6.455703669416835e-07,25,0.002997751391653966,0.0012189999999999998,49.121200622379085,0.081785878417982,36.6444156642948,81.43419914078468,0,1,1,-4.88890393363784,1,0.0961932776465117,1,1902.1877273895097,1,-0.47532622257371293,1,0.9070861137209367,1,-2.6149379481599944
4.2397393659059,1.804694925386491,197.12710148789515,21.753560657956122,0.001304664902699511,0.00053,209.1454707963533,14.819943907870375,-52279.577061313,19.019199758199438,0.06867925832779836,-0.06853011720914304,24.7167166990361,125.04270584215921,6.561985230746359e-07,25,0.003000729276208875,0.0012189999999999998,47.02159439666347,0.07482340417291178,35.078109419910945,74.50166353496826,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.469060201501546,1.861565699921615,198.81363975550587,21.452040317412603,0.0013071903019145866,0.00053,210.63166269610625,14.484787169420592,-54188.65783986045,19.510584810997425,0.06683848516594415,-0.06663236561939878,25.554726066411654,125.04270584215921,6.502277472009155e-07,25,0.003006537694403549,0.0012189999999999998,49.58813228697528,0.07718129020052213,36.99274668608356,76.8494106526599,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.544587558487719,1.8382458470274432,197.40605708058013,20.902222087397213,0.0013098720114983835,0.00053,209.05283353579804,13.831308225763376,-54305.97005461775,19.669749599656438,0.06626388159901042,-0.06598596826900538,25.830261212193886,125.04270584215921,6.451242313687544e-07,25,0.003012705626446282,0.0012189999999999998,50.45127550540335,0.07621443937503992,37.6366515270309,75.88671728572727,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.031376039391797,1.918635100440476,201.77982313479475,24.534660045782328,0.0013118240682941248,0.00053,214.2983525205253,18.075245411578948,-51779.038798821646,18.56246451351695,0.07049443635174145,-0.07062832727031165,23.95496576056284,125.04270584215921,6.711044591156679e-07,25,0.0030171953570764867,0.0012189999999999998,44.77013778730635,0.0795474113442462,33.39852278933054,79.20535747546596,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.4847974219462365,1.9470144776555964,201.9280157978039,21.06069785541201,0.0013146524683492929,0.00053,213.97784999400884,14.244634066740224,-55446.133036808,19.54765829780873,0.06673050695825276,-0.06662250722401342,25.623263089553422,125.04270584215921,6.571362689555826e-07,25,0.0030237006772033735,0.0012189999999999998,49.83176406715471,0.08072403215792069,37.17449599409741,80.37691881964165,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.2707056438258535,1.8461552123518123,203.3018980219091,20.97115934787054,0.0013166839782784703,0.00053,216.682438662124,13.837316732069821,-55202.723324566985,18.950194583861855,0.06844568610703583,-0.06833394035646911,24.95372951432735,127.6927951044702,6.693416310099565e-07,25,0.0030283731500404813,0.0012189999999999998,47.47086962796234,0.07654236495963132,35.4132687424599,76.21323279030491,0,1,1,0.9211628185122253,1,-0.055905350715674165,1,-608.9194281382539,1,-0.14276283293920494,1,0.10488144347462312,1,2.6500892623109973
4.008542810702883,1.9271071846760965,203.27191873484566,22.42281621384389,0.0013188156349425106,0.00053,216.0894747281519,15.87547757261737,-52715.594697870925,18.51490706619744,0.07071434557896786,-0.07087431352786377,23.879808502387853,125.04270584215921,6.800161713726993e-07,25,0.0030332759603677742,0.0012189999999999998,44.574492078071835,0.07989866748955454,33.25257109024159,79.55510321934948,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.01199924886158,1.9681777396475035,198.14367953109513,24.693855864634074,0.0013207356331325405,0.00053,211.2175641569267,18.23617148245002,-52328.477445762925,19.036686557502822,0.07068724267701161,-0.07089388177245537,22.909882941663376,125.7761888028697,6.64488425172749e-07,25,0.003037691956204843,0.0012189999999999998,44.628885588461,0.08160146982528631,33.29314864899191,81.25058350503758,0,1,1,0.7773533333682267,1,-0.3022589874041553,1,-1712.1276047640608,1,0.5129170631086191,1,-0.9857663851664367,1,0.7334829607104921
4.5353057368716145,1.9457882137156142,195.70569679164112,20.296026735736543,0.0013236204751198707,0.00053,207.32186040017933,13.647083177832926,-54052.607644052885,19.657999760584797,0.06635983116127515,-0.06622305147051488,25.819164433044616,125.04270584215921,6.44211866074329e-07,25,0.0030443270927757024,0.0012189999999999998,50.47720875508347,0.08067319074361112,37.65599773129226,80.3262960234136,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.070577177911969,1.9431676946616787,196.41091581667138,23.610668211290612,0.0013248576792230728,0.00053,208.56062394827546,17.36051761150891,-50742.18907940783,18.65752516307064,0.07017308325490137,-0.07031071019846014,24.12109703674119,125.04270584215921,6.601127324756817e-07,25,0.0030471726622130673,0.0012189999999999998,45.31531377170906,0.08056454293086601,33.80522407369496,80.2181153962633,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.514367257416421,1.8996856351055467,200.21692358544647,23.738286515470065,0.0013268286153012747,0.00053,211.92517817575612,16.905682825858406,-54229.60055425307,19.616177494752236,0.06652578554022556,-0.06634375006912108,25.74919322719977,125.04270584215921,6.46956408445476e-07,25,0.0030517058151929314,0.0012189999999999998,50.27425601942439,0.07876175860944265,37.504594990490595,78.42308304742205,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.532148570545197,1.9181889269450596,195.70626248948054,23.164099497394655,0.0013279653088949376,0.00053,207.1325938779264,16.53432893232881,-53132.263086907406,19.653842839418967,0.06639201610644352,-0.06622341571648183,25.814889054327818,125.04270584215921,6.385544395470788e-07,25,0.003054320210458356,0.0012189999999999998,50.48299278504742,0.07952891280506977,37.66031261764538,79.18693848000797,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.494233107781679,1.9648301192980202,195.6963326077866,22.114018771146068,0.001330036980382339,0.00053,207.2559998287337,15.620877606530332,-53302.58695694146,19.575910929967815,0.06668665009549225,-0.06659472941365441,25.68197227192175,125.04270584215921,6.425281640076719e-07,25,0.0030590850548793797,0.0012189999999999998,50.08003919254045,0.08146267608962308,37.35970923763517,81.11238658243772,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.4926539279931355,1.8327666193940018,204.3588760452751,20.909624531045967,0.001332151862132591,0.00053,220.7810406925615,13.944771965522426,-55326.443633348164,19.44900836304552,0.06670285788450026,-0.06644561679128991,26.846908587226196,122.31642330163585,6.612956156004657e-07,25,0.003063949282904959,0.0012189999999999998,50.08224266743294,0.0759872683124934,37.361353029904976,75.66052305874969,0,1,1,4.232765980522958,1,0.37279766411781395,1,860.1376615636846,1,-0.12478013562575113,1,1.1671945862743893,1,-2.72628254052336
4.049049306120464,1.951656725423473,196.3903198673998,22.624568705533278,0.0013341141771193,0.00053,208.64881232178638,16.379091581174766,-50925.7566160464,18.61455650893625,0.07038370827607769,-0.07054607926142786,24.054681571299216,125.04270584215921,6.633547684486985e-07,25,0.00306846260737439,0.0012189999999999998,45.153698037611704,0.08091650168621631,33.68465873605833,80.56856072896558,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.147035688304338,1.8951337423522285,200.73704956620193,22.2272782986667,0.0013358878201123554,0.00053,213.15376579702914,15.55485500683275,-52831.37203964865,18.833450939065816,0.06952878632281248,-0.06955762781309094,24.42253463546391,125.04270584215921,6.680702142602968e-07,25,0.003072541986258417,0.0012189999999999998,46.26177024413102,0.0785730352377291,34.511280602121744,78.23517118620687,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.161958771084788,1.8642750319420471,200.51089495721274,20.454766244620814,0.0013376761583645627,0.00053,213.00390569612924,13.605661169016837,-53347.27590826425,18.86734898599423,0.06940417962680627,-0.06938397947485586,24.480639625664676,125.04270584215921,6.703439510147291e-07,25,0.003076655164238494,0.0012189999999999998,46.4437999233801,0.07729362023589362,34.64707474284155,76.96125766887928,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.200985570068281,1.9356914935674008,202.18374194758704,23.679197829858964,0.0013386879204270597,0.00053,214.5216895296095,17.103575006690605,-53179.15978999982,18.953560058691217,0.06907360492027595,-0.06911839495741501,24.62659068493534,125.04270584215921,6.657227231698926e-07,25,0.0030789822169822374,0.0012189999999999998,46.88819515732155,0.08025457651588576,34.97859358736187,79.90948183686746,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.165885477923247,1.959442322584788,199.69594599641525,22.81850184283548,0.001339877136140759,0.00053,211.98369866310856,16.40306507542831,-52520.294020643116,18.877237336593137,0.06937510053857592,-0.06947043318889246,24.498610583605966,125.04270584215921,6.642267749157327e-07,25,0.0030817174131237456,0.0012189999999999998,46.50680314822053,0.08123929579115556,34.694075148572516,80.8899668192536,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.0353139364105735,1.9933069271490262,195.41226998500179,24.140669092608842,0.0013423523546452923,0.00053,207.5287875062631,18.11701685229329,-50165.19476668066,18.588412521081903,0.07052408998478155,-0.0707444635195178,24.015791796762024,125.04270584215921,6.591236001440848e-07,25,0.003087410415684172,0.0012189999999999998,45.07006261643029,0.08264333641809044,33.622266711856994,82.28797007149265,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4.10417689495666,1.8468309923116781,200.8238157113531,21.158665018625246,0.001343749960622615,0.00053,211.79372277368253,14.516577508128615,-50835.92216210894,18.761279347550648,0.06991756920133621,-0.06991189808820275,24.94908024714048,124.92089294876492,6.723622050230915e-07,25,0.0030906249094320142,0.0012189999999999998,45.85121538527432,0.07657038307857082,34.205006677414644,76.24113043133298,0,1,1,-1.5908246429021216,1,0.21268081902607266,1,2055.8807723094615,1,0.018246089881262337,1,0.6737430909649731,1,-0.12181289339428995
